JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job536085,1000000,1,0,2419200,21,1624075706
job536086,1000000,1,0,2419200,10217,1624075809
job536087,1000000,1,0,2419200,10233,1624075869
job536088,1000000,1,0,2419200,10238,1624075898
job536089,1000000,1,0,2419200,24,1624077259
job536090,1000000,1,0,2419200,32,1624077367
job536091,1000000,1,0,2419200,11198,1624077514
job536092,1000000,1,0,2419200,11188,1624077637
job536093,1000000,1,0,2419200,11208,1624077682
job536094,1000000,1,0,2419200,11178,1624077732
job536095,1000000,1,0,2419200,11178,1624077800
job536096,1000000,1,0,2419200,10255,1624077883
job536097,1000000,1,0,2419200,10263,1624077926
job536098,1000000,1,0,2419200,10264,1624077997
job536099,1000000,1,0,2419200,10258,1624078042
job536100,1000000,1,0,2419200,10256,1624078127
job536101,100000000,16,0,604740,16962,1624081051
job536102,36000000,24,0,86400,5375,1624081220
job536103,36000000,24,0,86400,4920,1624083499
job536104,150000000,20,0,72000,1,1624083501
job536105,150000000,20,0,72000,26508,1624083659
job536106,50000000,10,0,72000,29,1624084551
job536107,50000000,10,0,72000,29,1624084551
job536108,50000000,10,0,72000,29,1624084551
job536109,50000000,10,0,72000,25,1624084551
job536110,50000000,10,0,72000,25,1624084551
job536111,50000000,10,0,72000,11,1624084551
job536112,50000000,10,0,72000,11,1624084551
job536113,50000000,10,0,72000,25,1624084551
job536114,50000000,10,0,72000,25,1624084551
job536115,50000000,10,0,72000,9,1624084551
job536116,50000000,10,0,72000,10,1624084551
job536117,50000000,10,0,72000,25,1624084551
job536118,50000000,10,0,72000,25,1624084551
job536119,50000000,10,0,72000,25,1624084551
job536120,50000000,10,0,72000,25,1624084551
job536121,50000000,10,0,72000,26,1624084551
job536122,50000000,10,0,72000,26,1624084551
job536123,50000000,10,0,72000,26,1624084551
job536124,50000000,10,0,72000,25,1624084551
job536125,50000000,10,0,72000,25,1624084551
job536126,50000000,10,0,72000,25,1624084551
job536127,50000000,10,0,72000,25,1624084551
job536128,50000000,10,0,72000,25,1624084551
job536129,50000000,10,0,72000,32,1624084551
job536130,50000000,10,0,72000,32,1624084551
job536131,50000000,10,0,72000,25,1624084551
job536132,50000000,10,0,72000,25,1624084551
